ID;Actif (0/1);Nom;Catégories (x,y,z...);Prix de vente TTC;ID règles de taxes;Prix d'achat;Référence;fournisseur;Fabricant;EAN-13;Quantité;Caractéristique;;;;;
5097;0;Lunettes de vue Versace 0VE3233B GB1 49;32,97,100;139,99;1;84,14;0VE3233B GB1 49;3;18;8053672645156;10;Longueur des branches:140mm,Largeur d'un verre:48,9mm,Largeur du pont:20mm,Largeur du pont:117,8mm,Hauteur d'un verre:45.3mm;;;;;
5098;0;Lunettes de vue Versace 0VE3243 GB1 55;32,97,99;109,99;1;66,29;0VE3243 GB1 55;3;18;8053672711202;10;Longueur des branches:145mm,Largeur d'un verre:55mm,Largeur du pont:17mm,Largeur du pont:127mm,Hauteur d'un verre:43.8mm;;;;;
5099;0;Lunettes de vue Versace 0VE3252 5193 52;32,97,99;119,99;1;69,86;0VE3252 5193 52;3;18;8053672799422;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:19mm,Largeur du pont:123mm,Hauteur d'un verre:41.3mm;;;;;
5100;0;Lunettes de vue Versace 0VE3252 5117 54;32,97,99;119,99;1;69,86;0VE3252 5117 54;3;18;8053672907223;10;Longueur des branches:145mm,Largeur d'un verre:54mm,Largeur du pont:19mm,Largeur du pont:127mm,Hauteur d'un verre:42.9mm;;;;;
5101;0;Lunettes de vue Versace 0VE3253 108 53;32,97,99;109,99;1;62,71;0VE3253 108 53;3;18;8053672799668;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:17mm,Largeur du pont:123mm,Hauteur d'un verre:37.9mm;;;;;
5102;0;Lunettes de vue Versace 0VE3253 5193 53;32,97,99;109,99;1;62,71;0VE3253 5193 53;3;18;8053672799682;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:17mm,Largeur du pont:123mm,Hauteur d'un verre:37.9mm;;;;;
5103;0;Lunettes de vue Versace 0VE3255 GB1 52;32,97,100;109,99;1;66,29;0VE3255 GB1 52;3;18;8053672799774;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:17mm,Largeur du pont:121mm,Hauteur d'un verre:38.1mm;;;;;
5104;0;Lunettes de vue Versace 0VE3257 5266 53;32,97,99,100;109,99;1;66,29;0VE3257 5266 53;3;18;8053672852417;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:18mm,Largeur du pont:124mm,Hauteur d'un verre:45.1mm;;;;;
5105;0;Lunettes de vue Versace 0VE1251 1366 53;32,97,100;129,99;1;77;0VE1251 1366 53;3;18;8053672851229;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:16mm,Largeur du pont:122mm,Hauteur d'un verre:37.9mm;;;;;
5106;0;Lunettes de vue Versace 0VE1254B 1428 54;32,97,100;129,99;1;77;0VE1254B 1428 54;3;18;8053672889673;10;Longueur des branches:140mm,Largeur d'un verre:54mm,Largeur du pont:15mm,Largeur du pont:123mm,Hauteur d'un verre:39.2mm;;;;;
5107;0;Lunettes de vue Versace 0VE1253 1429 52;32,97,100;129,99;1;77;0VE1253 1429 52;3;18;8053672889567;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:16mm,Largeur du pont:120mm,Hauteur d'un verre:40.3mm;;;;;
5108;0;Lunettes de vue Versace 0VE1253 1252 54;32,97,100;129,99;1;77;0VE1253 1252 54;3;18;8053672889550;10;Longueur des branches:140mm,Largeur d'un verre:54mm,Largeur du pont:16mm,Largeur du pont:124mm,Hauteur d'un verre:41.8mm;;;;;
5109;0;Lunettes de vue Versace 0VE3261 5160 54;32,97,100;109,99;1;62,71;0VE3261 5160 54;3;18;8053672889369;10;Longueur des branches:140mm,Largeur d'un verre:54mm,Largeur du pont:17mm,Largeur du pont:125mm,Hauteur d'un verre:41.0mm;;;;;
5110;0;Lunettes de vue Versace 0VE3260 5279 51;32,97,100;109,99;1;62,71;0VE3260 5279 51;3;18;8053672889260;10;Longueur des branches:140mm,Largeur d'un verre:51mm,Largeur du pont:17mm,Largeur du pont:119mm,Hauteur d'un verre:39.0mm;;;;;
5111;0;Lunettes de vue Versace 0VE1255B 1339 52;32,97,100;129,99;1;77;0VE1255B 1339 52;3;18;8053672953046;10;Longueur des branches:140mm,Largeur d'un verre:52,2mm,Largeur du pont:18mm,Largeur du pont:122,4mm,Hauteur d'un verre:40.8mm;;;;;
5112;0;Lunettes de vue Versace 0VE1257 1256 55;32,97,99;119,99;1;69,86;0VE1257 1256 55;3;18;8053672965957;10;Longueur des branches:140mm,Largeur d'un verre:55mm,Largeur du pont:15mm,Largeur du pont:125mm,Hauteur d'un verre:40.2mm;;;;;
5113;0;Lunettes de vue Versace 0VE1257 1351 55;32,97,99;119,99;1;69,86;0VE1257 1351 55;3;18;8053672965964;10;Longueur des branches:140mm,Largeur d'un verre:55mm,Largeur du pont:15mm,Largeur du pont:125mm,Hauteur d'un verre:40.2mm;;;;;
5114;0;Lunettes de vue Versace 0VE3265 GB1 54;32,97,100;109,99;1;66,29;0VE3265 GB1 54;3;18;8053672952544;10;Longueur des branches:140mm,Largeur d'un verre:54mm,Largeur du pont:16mm,Largeur du pont:124mm,Hauteur d'un verre:38.8mm;;;;;
5115;0;Lunettes de vue Versace 0VE3265 388 52;32,97,100;109,99;1;66,29;0VE3265 388 52;3;18;8053672952575;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:16mm,Largeur du pont:120mm,Hauteur d'un verre:37.4mm;;;;;
5116;0;Lunettes de vue Versace 0VE3265 108 52;32,97,100;109,99;1;66,29;0VE3265 108 52;3;18;8053672952551;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:16mm,Largeur du pont:120mm,Hauteur d'un verre:37.4mm;;;;;
5117;0;Lunettes de vue Versace 0VE3268 GB1 49;32,97,100;119,99;1;69,86;0VE3268 GB1 49;3;18;8053672954722;10;Longueur des branches:140mm,Largeur d'un verre:49mm,Largeur du pont:19mm,Largeur du pont:117mm,Hauteur d'un verre:43.0mm;;;;;
5118;0;Lunettes de vue Versace 0VE3266 5217 53;32,97,99;119,99;1;69,86;0VE3266 5217 53;3;18;8053672952643;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:17mm,Largeur du pont:123mm,Hauteur d'un verre:40.0mm;;;;;
5119;0;Lunettes de vue Versace 0VE3266 GB1 55;32,97,99;119,99;1;69,86;0VE3266 GB1 55;3;18;8053672952612;10;Longueur des branches:145mm,Largeur d'un verre:55mm,Largeur du pont:17mm,Largeur du pont:127mm,Hauteur d'un verre:41.5mm;;;;;
5120;0;Lunettes de vue Versace 0VE3266 5292 55;32,97,99;119,99;1;69,86;0VE3266 5292 55;3;18;8053672952650;10;Longueur des branches:145mm,Largeur d'un verre:55mm,Largeur du pont:17mm,Largeur du pont:127mm,Hauteur d'un verre:41.5mm;;;;;
5121;0;Lunettes de vue Versace 0VE3263B 5290 52;32,97,100;129,99;1;77;0VE3263B 5290 52;3;18;8053672952421;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:17mm,Largeur du pont:121mm,Hauteur d'un verre:39.1mm;;;;;
5122;0;Lunettes de vue Versace 0VE3239 108 54;32,97,99;119,99;1;69,86;0VE3239 108 54;3;18;8053672644456;10;Longueur des branches:145mm,Largeur d'un verre:54mm,Largeur du pont:20mm,Largeur du pont:128mm,Hauteur d'un verre:42.7mm;;;;;
5123;0;Lunettes de vue Versace 0VE1241 1264 54;32,97,99;119,99;1;69,86;0VE1241 1264 54;3;18;8053672645262;10;Longueur des branches:145mm,Largeur d'un verre:54mm,Largeur du pont:18mm,Largeur du pont:126mm,Hauteur d'un verre:35.0mm;;;;;
5124;0;Lunettes de vue Versace 0VE3242 GB1 54;32,97,100;129,99;1;77;0VE3242 GB1 54;3;18;8053672711127;10;Longueur des branches:140mm,Largeur d'un verre:54mm,Largeur du pont:18mm,Largeur du pont:126mm,Hauteur d'un verre:44.4mm;;;;;
5125;0;Lunettes de vue Versace 0VE1247 1418 52;32,97,100;129,99;1;77;0VE1247 1418 52;3;18;8053672979381;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:17mm,Largeur du pont:121mm,Hauteur d'un verre:43.2mm;;;;;
5126;0;Lunettes de vue Versace 0VE1246B 1332 54;32,97,100;109,99;1;62,71;0VE1246B 1332 54;3;18;8053672754391;10;Longueur des branches:135mm,Largeur d'un verre:54mm,Largeur du pont:17mm,Largeur du pont:125mm,Hauteur d'un verre:41.8mm;;;;;
5127;0;Lunettes de vue Versace 0VE3245 5298 53;32,97,99;119,99;1;69,86;0VE3245 5298 53;3;18;8053672979497;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:17mm,Largeur du pont:123mm,Hauteur d'un verre:38.2mm;;;;;
5128;0;Lunettes de vue Versace 0VE3248 989 54;32,97,100;129,99;1;77;0VE3248 989 54;3;18;8053672754339;10;Longueur des branches:140mm,Largeur d'un verre:54mm,Largeur du pont:16mm,Largeur du pont:124mm,Hauteur d'un verre:41.0mm;;;;;
5129;0;Lunettes de vue Versace 0VE3249 388 52;32,97,100;109,99;1;62,71;0VE3249 388 52;3;18;8053672798838;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:16mm,Largeur du pont:120mm,Hauteur d'un verre:35.0mm;;;;;
5130;0;Lunettes de vue Versace 0VE3249 388 54;32,97,100;109,99;1;62,71;0VE3249 388 54;3;18;8053672798845;10;Longueur des branches:140mm,Largeur d'un verre:54mm,Largeur du pont:16mm,Largeur du pont:124mm,Hauteur d'un verre:36.3mm;;;;;
5131;0;Lunettes de vue Versace 0VE3250 5215 52;32,97,100;109,99;1;62,71;0VE3250 5215 52;3;18;8053672799217;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:19mm,Largeur du pont:123mm,Hauteur d'un verre:42.5mm;;;;;
5132;0;Lunettes de vue Versace 0VE3250 GB1 52;32,97,100;109,99;1;62,71;0VE3250 GB1 52;3;18;8053672799156;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:19mm,Largeur du pont:123mm,Hauteur d'un verre:42.5mm;;;;;
5133;0;Lunettes de vue Versace 0VE3251B GB1 52;32,97,100;129,99;1;77;0VE3251B GB1 52;3;18;8053672799231;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:18mm,Largeur du pont:122mm,Hauteur d'un verre:45.4mm;;;;;
5134;0;Lunettes de vue Versace 0VE3251B 148 52;32,97,100;129,99;1;77;0VE3251B 148 52;3;18;8053672799293;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:18mm,Largeur du pont:122mm,Hauteur d'un verre:45.4mm;;;;;
5135;0;Lunettes de vue Versace 0VE3251B 5220 54;32,97,100;129,99;1;77;0VE3251B 5220 54;3;18;8053672907193;10;Longueur des branches:140mm,Largeur d'un verre:54mm,Largeur du pont:18mm,Largeur du pont:126mm,Hauteur d'un verre:47.1mm;;;;;
5136;0;Lunettes de vue Versace 0VE3262B 5267 54;32,97,100;129,99;1;77;0VE3262B 5267 54;3;18;8053672889406;10;Longueur des branches:140mm,Largeur d'un verre:54mm,Largeur du pont:16mm,Largeur du pont:124mm,Hauteur d'un verre:44.7mm;;;;;
5137;0;Lunettes de vue Versace 0VE3262B 5215 54;32,97,100;129,99;1;77;0VE3262B 5215 54;3;18;8053672889420;10;Longueur des branches:140mm,Largeur d'un verre:54mm,Largeur du pont:16mm,Largeur du pont:124mm,Hauteur d'un verre:44.7mm;;;;;
5138;0;Lunettes de vue Versace 0VE1258 1439 52;32,97,100;119,99;1;69,86;0VE1258 1439 52;3;18;8053672954821;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:19mm,Largeur du pont:123mm,Hauteur d'un verre:38.1mm;;;;;
5139;0;Lunettes de vue Versace 0VE1258 1438 52;32,97,100;119,99;1;69,86;0VE1258 1438 52;3;18;8053672954807;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:19mm,Largeur du pont:123mm,Hauteur d'un verre:38.1mm;;;;;
5140;0;Lunettes de vue Versace 0VE1257 1410 55;32,97,99;119,99;1;69,86;0VE1257 1410 55;3;18;8053672965933;10;Longueur des branches:140mm,Largeur d'un verre:55mm,Largeur du pont:15mm,Largeur du pont:125mm,Hauteur d'un verre:40.2mm;;;;;
5141;0;Lunettes de vue Versace 0VE1256 1371 53;32,97,100;109,99;1;66,29;0VE1256 1371 53;3;18;8053672953282;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:17mm,Largeur du pont:123mm,Hauteur d'un verre:41.5mm;;;;;
5142;0;Lunettes de vue Versace 0VE3268 GB1 51;32,97,100;119,99;1;69,86;0VE3268 GB1 51;3;18;8053672954777;10;Longueur des branches:140mm,Largeur d'un verre:51mm,Largeur du pont:19mm,Largeur du pont:121mm,Hauteur d'un verre:44.8mm;;;;;
5143;0;Lunettes de vue Versace 0VE3268 5276 49;32,97,100;119,99;1;69,86;0VE3268 5276 49;3;18;8053672954692;10;Longueur des branches:140mm,Largeur d'un verre:49mm,Largeur du pont:19mm,Largeur du pont:117mm,Hauteur d'un verre:43.0mm;;;;;
5144;0;Lunettes de vue Versace 0VE3268 5276 51;32,97,100;119,99;1;69,86;0VE3268 5276 51;3;18;8053672954746;10;Longueur des branches:140mm,Largeur d'un verre:51mm,Largeur du pont:19mm,Largeur du pont:121mm,Hauteur d'un verre:44.8mm;;;;;
5145;0;Lunettes de vue Versace 0VE1066 1053 50;32,97,99;99,99;1;59,14;0VE1066 1053 50;3;18;725125474016;10;Longueur des branches:135mm,Largeur d'un verre:50mm,Largeur du pont:18mm,Largeur du pont:118mm,Hauteur d'un verre:30.1mm;;;;;
5146;0;Lunettes de vue Versace 0VE3186 5076 54;32,97,100;109,99;1;62,71;0VE3186 5076 54;3;18;8053672109252;10;Longueur des branches:140mm,Largeur d'un verre:54mm,Largeur du pont:16mm,Largeur du pont:124mm,Hauteur d'un verre:35.0mm;;;;;
5147;0;Lunettes de vue Versace 0VE3186 5077 52;32,97,100;109,99;1;62,71;0VE3186 5077 52;3;18;8053672109269;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:16mm,Largeur du pont:120mm,Hauteur d'un verre:33.7mm;;;;;
5148;0;Lunettes de vue Versace 0VE3186 5066 54;32,97,100;109,99;1;62,71;0VE3186 5066 54;3;18;8053672298802;10;Longueur des branches:140mm,Largeur d'un verre:54mm,Largeur du pont:16mm,Largeur du pont:124mm,Hauteur d'un verre:35.0mm;;;;;
5149;0;Lunettes de vue Versace 0VE3192B 5127 54;32,97,100;119,99;1;75;0VE3192B 5127 54;3;18;8053672333404;10;Longueur des branches:140mm,Largeur d'un verre:54mm,Largeur du pont:16mm,Largeur du pont:124mm,Hauteur d'un verre:40.4mm;;;;;
5150;0;Lunettes de vue Versace 0VE3219Q 108 52;32,97,100;119,99;1;69,86;0VE3219Q 108 52;3;18;8053672821109;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:17mm,Largeur du pont:121mm,Hauteur d'un verre:37.3mm;;;;;
5151;0;Lunettes de vue Versace 0VE3225 5184 54;32,97,100;109,99;1;62,71;0VE3225 5184 54;3;18;8053672583595;10;Longueur des branches:140mm,Largeur d'un verre:54mm,Largeur du pont:16mm,Largeur du pont:124mm,Hauteur d'un verre:38.7mm;;;;;
5152;0;Lunettes de vue Versace 0VE3236 5076 52;32,97,100;109,99;1;66,29;0VE3236 5076 52;3;18;8053672769555;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:16mm,Largeur du pont:120mm,Hauteur d'un verre:36.6mm;;;;;
5153;0;Lunettes de vue Versace 0VE1240 1396 53;32,97,100;119,99;1;69,86;0VE1240 1396 53;3;18;8053672645217;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:17mm,Largeur du pont:123mm,Hauteur d'un verre:39.5mm;;;;;
5154;0;Lunettes de vue Versace 0VE3249 GB1 54;32,97,100;109,99;1;62,71;0VE3249 GB1 54;3;18;8053672798807;10;Longueur des branches:140mm,Largeur d'un verre:54mm,Largeur du pont:16mm,Largeur du pont:124mm,Hauteur d'un verre:36.3mm;;;;;
5155;0;Lunettes de vue Versace 0VE3250 GB1 54;32,97,100;109,99;1;62,71;0VE3250 GB1 54;3;18;8053672799163;10;Longueur des branches:140mm,Largeur d'un verre:54mm,Largeur du pont:19mm,Largeur du pont:127mm,Hauteur d'un verre:44.2mm;;;;;
5156;0;Lunettes de vue Versace 0VE3252 5193 54;32,97,99;119,99;1;69,86;0VE3252 5193 54;3;18;8053672799439;10;Longueur des branches:145mm,Largeur d'un verre:54mm,Largeur du pont:19mm,Largeur du pont:127mm,Hauteur d'un verre:42.9mm;;;;;
5157;0;Lunettes de vue Versace 0VE3255 GB1 54;32,97,100;109,99;1;66,29;0VE3255 GB1 54;3;18;8053672799767;10;Longueur des branches:140mm,Largeur d'un verre:54mm,Largeur du pont:17mm,Largeur du pont:125mm,Hauteur d'un verre:39.5mm;;;;;
5158;0;Lunettes de vue Versace 0VE3258 5267 53;32,97,100;109,99;1;66,29;0VE3258 5267 53;3;18;8053672852455;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:16mm,Largeur du pont:122mm,Hauteur d'un verre:37.2mm;;;;;
5159;0;Lunettes de vue Versace 0VE3258 GB1 53;32,97,100;109,99;1;66,29;0VE3258 GB1 53;3;18;8053672852431;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:16mm,Largeur du pont:122mm,Hauteur d'un verre:37.2mm;;;;;
5160;0;Lunettes de vue Versace 0VE3258 5268 51;32,97,100;109,99;1;66,29;0VE3258 5268 51;3;18;8053672852486;10;Longueur des branches:140mm,Largeur d'un verre:51mm,Largeur du pont:16mm,Largeur du pont:118mm,Hauteur d'un verre:35.8mm;;;;;
5161;0;Lunettes de vue Versace 0VE3258 593 53;32,97,100;109,99;1;66,29;0VE3258 593 53;3;18;8053672852493;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:16mm,Largeur du pont:122mm,Hauteur d'un verre:37.2mm;;;;;
5162;0;Lunettes de vue Versace 0VE3257 5117 51;32,97,99,100;109,99;1;66,29;0VE3257 5117 51;3;18;8053672852387;10;Longueur des branches:140mm,Largeur d'un verre:51mm,Largeur du pont:18mm,Largeur du pont:120mm,Hauteur d'un verre:43.4mm;;;;;
5163;0;Lunettes de vue Versace 0VE3257 5125 53;32,97,99,100;109,99;1;66,29;0VE3257 5125 53;3;18;8053672852394;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:18mm,Largeur du pont:124mm,Hauteur d'un verre:45.1mm;;;;;
5164;0;Lunettes de vue Versace 0VE1251 1423 53;32,97,100;129,99;1;77;0VE1251 1423 53;3;18;8053672851236;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:16mm,Largeur du pont:122mm,Hauteur d'un verre:37.9mm;;;;;
5165;0;Lunettes de vue Versace 0VE1253 1430 54;32,97,100;129,99;1;77;0VE1253 1430 54;3;18;8053672889598;10;Longueur des branches:140mm,Largeur d'un verre:54mm,Largeur du pont:16mm,Largeur du pont:124mm,Hauteur d'un verre:41.8mm;;;;;
5166;0;Lunettes de vue Versace 0VE1253 1431 54;32,97,100;129,99;1;77;0VE1253 1431 54;3;18;8053672889611;10;Longueur des branches:140mm,Largeur d'un verre:54mm,Largeur du pont:16mm,Largeur du pont:124mm,Hauteur d'un verre:41.8mm;;;;;
5167;0;Lunettes de vue Versace 0VE1252 1432 53;32,97,99;129,99;1;77;0VE1252 1432 53;3;18;8053672889536;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:17mm,Largeur du pont:123mm,Hauteur d'un verre:41.2mm;;;;;
5168;0;Lunettes de vue Versace 0VE1252 1001 53;32,97,99;129,99;1;77;0VE1252 1001 53;3;18;8053672889499;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:17mm,Largeur du pont:123mm,Hauteur d'un verre:41.2mm;;;;;
5169;0;Lunettes de vue Versace 0VE1252 1261 55;32,97,99;129,99;1;77;0VE1252 1261 55;3;18;8053672889505;10;Longueur des branches:145mm,Largeur d'un verre:55mm,Largeur du pont:17mm,Largeur du pont:127mm,Hauteur d'un verre:42.7mm;;;;;
5170;0;Lunettes de vue Versace 0VE3154 GB1 54;32,97,99;99,99;1;59,14;0VE3154 GB1 54;3;18;725125720632;10;Longueur des branches:140mm,Largeur d'un verre:54mm,Largeur du pont:17mm,Largeur du pont:125mm,Hauteur d'un verre:35.0mm;;;;;
5171;0;Lunettes de vue Versace 0VE3175 GB1 54;32,97,100;109,99;1;66,29;0VE3175 GB1 54;3;18;8053672041422;10;Longueur des branches:140mm,Largeur d'un verre:54mm,Largeur du pont:16mm,Largeur du pont:124mm,Hauteur d'un verre:41.2mm;;;;;
5172;0;Lunettes de vue Versace 0VE1218 1344 53;32,97,100;109,99;1;62,71;0VE1218 1344 53;3;18;8053672139174;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:17mm,Largeur du pont:123mm,Hauteur d'un verre:38.7mm;;;;;
5173;0;Lunettes de vue Versace 0VE3186 5077 54;32,97,100;109,99;1;62,71;0VE3186 5077 54;3;18;8053672109276;10;Longueur des branches:140mm,Largeur d'un verre:54mm,Largeur du pont:16mm,Largeur du pont:124mm,Hauteur d'un verre:35.0mm;;;;;
5174;0;Lunettes de vue Versace 0VE3189B 5061 54;32,97,100;109,99;1;66,29;0VE3189B 5061 54;3;18;8053672168488;10;Longueur des branches:140mm,Largeur d'un verre:54mm,Largeur du pont:15mm,Largeur du pont:123mm,Hauteur d'un verre:38.4mm;;;;;
5175;0;Lunettes de vue Versace 0VE3192B GB1 54;32,97,100;129,99;1;77;0VE3192B GB1 54;3;18;8053672218251;10;Longueur des branches:140mm,Largeur d'un verre:54mm,Largeur du pont:16mm,Largeur du pont:124mm,Hauteur d'un verre:40.4mm;;;;;
5176;0;Lunettes de vue Versace 0VE1163M 1013 50;32,97,100;99,99;1;59,14;0VE1163M 1013 50;3;18;8053672341751;10;Longueur des branches:130mm,Largeur d'un verre:50,1mm,Largeur du pont:16mm,Largeur du pont:116,2mm,Hauteur d'un verre:30.3mm;;;;;
5177;0;Lunettes de vue Versace 0VE1233Q 1339 53;32,97,100;119,99;1;69,86;0VE1233Q 1339 53;3;18;8053672821437;10;Longueur des branches:140mm,Largeur d'un verre:52,9mm,Largeur du pont:17mm,Largeur du pont:122,8mm,Hauteur d'un verre:39.6mm;;;;;
5178;0;Lunettes de vue Versace 0VE3220 5165 52;32,97,100;109,99;1;62,71;0VE3220 5165 52;3;18;8053672470147;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:16mm,Largeur du pont:120mm,Hauteur d'un verre:35.6mm;;;;;
5179;0;Lunettes de vue Versace 0VE3224 5209 54;32,97,100;119,99;1;69,86;0VE3224 5209 54;3;18;8053672731507;10;Longueur des branches:140mm,Largeur d'un verre:54,1mm,Largeur du pont:17mm,Largeur du pont:125,2mm,Hauteur d'un verre:39.3mm;;;;;
5180;0;Lunettes de vue Versace 0VE1235 1371 53;32,97,100;119,99;1;69,86;0VE1235 1371 53;3;18;8053672505092;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:17mm,Largeur du pont:123mm,Hauteur d'un verre:39.7mm;;;;;
5181;0;Lunettes de vue Versace 0VE3225 GB1 54;32,97,100;109,99;1;62,71;0VE3225 GB1 54;3;18;8053672583557;10;Longueur des branches:140mm,Largeur d'un verre:54mm,Largeur du pont:16mm,Largeur du pont:124mm,Hauteur d'un verre:38.7mm;;;;;
5182;0;Lunettes de vue Versace 0VE1240 1397 53;32,97,100;119,99;1;69,86;0VE1240 1397 53;3;18;8053672645231;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:17mm,Largeur du pont:123mm,Hauteur d'un verre:39.5mm;;;;;
5183;0;Lunettes de vue Versace 0VE3239 GB1 52;32,97,99;119,99;1;69,86;0VE3239 GB1 52;3;18;8053672644425;10;Longueur des branches:145mm,Largeur d'un verre:52mm,Largeur du pont:20mm,Largeur du pont:124mm,Hauteur d'un verre:41.1mm;;;;;
5184;0;Lunettes de vue Versace 0VE3240 GB1 54;32,97,100;119,99;1;69,86;0VE3240 GB1 54;3;18;8053672644500;10;Longueur des branches:140mm,Largeur d'un verre:54,1mm,Largeur du pont:16mm,Largeur du pont:124,2mm,Hauteur d'un verre:41.6mm;;;;;
5185;0;Lunettes de vue Versace 0VE1244 1400 53;32,97,100;129,99;1;77;0VE1244 1400 53;3;18;8053672710977;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:17mm,Largeur du pont:123mm,Hauteur d'un verre:40.1mm;;;;;
5186;0;Lunettes de vue Versace 0VE3242 5202 54;32,97,100;129,99;1;77;0VE3242 5202 54;3;18;8053672711141;10;Longueur des branches:140mm,Largeur d'un verre:54mm,Largeur du pont:18mm,Largeur du pont:126mm,Hauteur d'un verre:44.4mm;;;;;
5187;0;Lunettes de vue Versace 0VE1247 1252 52;32,97,100;129,99;1;77;0VE1247 1252 52;3;18;8053672754483;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:17mm,Largeur du pont:121mm,Hauteur d'un verre:43.2mm;;;;;
5188;0;Lunettes de vue Versace 0VE1248B 1029 52;32,97,100;129,99;1;77;0VE1248B 1029 52;3;18;8053672800449;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:16mm,Largeur du pont:120mm,Hauteur d'un verre:40.5mm;;;;;
5189;0;Lunettes de vue Versace 0VE1248B 1052 52;32,97,100;129,99;1;77;0VE1248B 1052 52;3;18;8053672800425;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:16mm,Largeur du pont:120mm,Hauteur d'un verre:40.5mm;;;;;
5190;0;Lunettes de vue Versace 0VE3249 GB1 52;32,97,100;109,99;1;62,71;0VE3249 GB1 52;3;18;8053672798791;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:16mm,Largeur du pont:120mm,Hauteur d'un verre:35.0mm;;;;;
